Methane,Humidity,Temperature,Pressure,Altitude,Latitude & Longitude,Latitude,Longitude,Latitude (decimal),Longitude (decimal)
1009.64,,,,,,,,,
1009.65,,,,,,,,,
1009.62,,,,,,,,,
-58.04,,,,,,,,,
-58.02,,,,,,,,,
-57.73,,,,,,,,,
-57.99,,,,,,,,,
-57.81,,,,,,,,,
-57.8,,,,,,,,,
-57.79,,,,,,,,,
-57.91,,,,,,,,,
-57.82,,,,,,,,,
-57.83,,,,,,,,,
-57.71,,,,,,,,,
-57.7,,,,,,,,,
-57.79,,,,,,,,,
-57.8,,,,,,,,,
-57.77,,,,,,,,,
-57.87,,,,,,,,,
-58.03,,,,,,,,,
-57.83,,,,,,,,,
-57.7,,,,,,,,,
-57.72,,,,,,,,,
-57.58,,,,,,,,,
-57.71,,,,,,,,,
-58.08,,,,,,,,,
-57.79,,,,,,,,,
-57.96,,,,,,,,,
-57.86,,,,,,,,,
-58.1,,,,,,,,,
-57.81,,,,,,,,,
-57.71,,,,,,,,,
-57.72,,,,,,,,,
-57.58,,,,,,,,,
-57.82,,,,,,,,,
-57.71,,,,,,,,,
-57.45,,,,,,,,,
-57.29,,,,,,,,,
-57.43,,,,,,,,,
-57.47,,,,,,,,,
-57.38,,,,,,,,,
-57.45,,,,,,,,,
-57.6,,,,,,,,,
-57.68,,,,,,,,,
-57.36,,,,,,,,,
-57.31,,,,,,,,,
-57.06,,,,,,,,,
-56.77,,,,,,,,,
-56.51,,,,,,,,,
-56.62,,,,,,,,,
-56.48,,,,,,,,,
-56.44,,,,,,,,,
-56.31,,,,,,,,,
-56.69,,,,,,,,,
-56.5,,,,,,,,,
-56.19,,,,,,,,,
-55.93,,,,,,,,,
-56.36,,,,,,,,,
-56.36,,,,,,,,,
-56.32,,,,,,,,,
-56.17,,,,,,,,,
-56.01,,,,,,,,,
-56.09,,,,,,,,,
-56.25,,,,,,,,,
-56.32,,,,,,,,,
-56.29,,,,,,,,,
-56.38,,,,,,,,,
-56.59,,,,,,,,,
-56.59,,,,,,,,,
-56.58,,,,,,,,,
-56.32,,,,,,,,,
-56.5,,,,,,,,,
-56.3,,,,,,,,,
-56.54,,,,,,,,,
-56.67,,,,,,,,,
-56.62,,,,,,,,,
-56.68,,,,,,,,,
-56.75,,,,,,,,,
-56.7,,,,,,,,,
-56.41,,,,,,,,,
-56.59,,,,,,,,,
-56.5,,,,,,,,,
-56.46,,,,,,,,,
-56.44,,,,,,,,,
-56.54,,,,,,,,,
-56.45,,,,,,,,,
-56.52,,,,,,,,,
-56.32,,,,,,,,,
-56.48,,,,,,,,,
-56.79,,,,,,,,,
-56.43,,,,,,,,,
-56.58,,,,,,,,,
-56.33,,,,,,,,,
-56.52,,,,,,,,,
-56.81,,,,,,,,,
-56.49,,,,,,,,,
-56.45,,,,,,,,,
-56.26,,,,,,,,,
-56.63,,,,,,,,,
-56.48,,,,,,,,,
-56.36,,,,,,,,,
-56.36,,,,,,,,,
-56.73,,,,,,,,,
-56.67,,,,,,,,,
-56.79,,,,,,,,,
-56.53,,,,,,,,,
-56.72,,,,,,,,,
-56.53,,,,,,,,,
-56.9,,,,,,,,,
-56.87,,,,,,,,,
-56.73,,,,,,,,,
-56.77,,,,,,,,,
-56.68,,,,,,,,,
-56.76,,,,,,,,,
-56.65,,,,,,,,,
-56.52,,,,,,,,,
-56.76,,,,,,,,,
-56.81,,,,,,,,,
-56.55,,,,,,,,,
-56.51,,,,,,,,,
-56.57,,,,,,,,,
-56.51,,,,,,,,,
-56.56,,,,,,,,,
-56.73,,,,,,,,,
-56.73,,,,,,,,,
-56.43,,,,,,,,,
-56.94,,,,,,,,,
-56.72,,,,,,,,,
-56.57,,,,,,,,,
-56.99,,,,,,,,,
-56.86,,,,,,,,,
-56.8,,,,,,,,,
-56.73,,,,,,,,,
-56.79,,,,,,,,,
-56.83,,,,,,,,,
-57.07,,,,,,,,,
-56.81,,,,,,,,,
-56.77,,,,,,,,,
-56.81,,,,,,,,,
-56.69,,,,,,,,,
-57.16,,,,,,,,,
-56.65,,,,,,,,,
-56.76,,,,,,,,,
-57.55,,,,,,,,,
-56.43,,,,,,,,,
-58.39,,,,,,,,,
-58.4,,,,,,,,,
-58.09,,,,,,,,,
-58.34,,,,,,,,,
-58.3,,,,,,,,,
-58.39,,,,,,,,,
-58.23,,,,,,,,,
-58.36,,,,,,,,,
-57.97,,,,,,,,,
-58.1,,,,,,,,,
-58.24,,,,,,,,,
-58.14,,,,,,,,,
-58.14,,,,,,,,,
-58.21,,,,,,,,,
-58.37,,,,,,,,,
-58.44,,,,,,,,,
-58.86,,,,,,,,,
-58.9,,,,,,,,,
-59.2,,,,,,,,,
-59.25,,,,,,,,,
-59.18,,,,,,,,,
-58.8,,,,,,,,,
-58.17,,,,,,,,,
-57.1,,,,,,,,,
-56.04,,,,,,,,,
-55.74,,,,,,,,,
-55.49,,,,,,,,,
-55.55,,,,,,,,,
-55.29,,,,,,,,,
-55.16,,,,,,,,,
-55.23,,,,,,,,,
-55.53,,,,,,,,,
-56.2,,,,,,,,,
-56.48,,,,,,,,,
-56.39,,,,,,,,,
-55.83,,,,,,,,,
-54.84,,,,,,,,,
-53.34,,,,,,,,,
-51.86,,,,,,,,,
-51.37,,,,,,,,,
-50.36,,,,,,,,,
-49.23,,,,,,,,,
-48.77,,,,,,,,,
-47.47,,,,,,,,,
-46.37,,,,,,,,,
-45.54,,,,,,,,,
-44.26,,,,,,,,,
-43.43,,,,,,,,,
-42.9,,,,,,,,,
-41.52,,,,,,,,,
-40.5,,,,,,,,,
-39.91,,,,,,,,,
-39.22,,,,,,,,,
-38.13,,,,,,,,,
-37.68,,,,,,,,,
-35.97,,,,,,,,,
-35.31,,,,,,,,,
-34.42,,,,,,,,,
-33.83,,,,,,,,,
-33.25,,,,,,,,,
-33.07,,,,,,,,,
-32.71,,,,,,,,,
-32.58,,,,,,,,,
-32.52,,,,,,,,,
-32.72,,,,,,,,,
-32.85,,,,,,,,,
-32.66,,,,,,,,,
-33.02,,,,,,,,,
-32.71,,,,,,,,,
-32.82,,,,,,,,,
-32.89,,,,,,,,,
-32.84,,,,,,,,,
-32.75,,,,,,,,,
-32.92,,,,,,,,,
-32.81,,,,,,,,,
-32.82,,,,,,,,,
-32.81,,,,,,,,,
-32.69,,,,,,,,,
-32.73,,,,,,,,,
-32.4,,,,,,,,,
-31.58,,,,,,,,,
-30.76,,,,,,,,,
-29.42,,,,,,,,,
-28.45,,,,,,,,,
-27.15,,,,,,,,,
-25.77,,,,,,,,,
-23.98,,,,,,,,,
-22.73,,,,,,,,,
-21.71,,,,,,,,,
-19.83,,,,,,,,,
-18.87,,,,,,,,,
-17.8,,,,,,,,,
-15.82,,,,,,,,,
-14.22,,,,,,,,,
-12.46,,,,,,,,,
-11.81,,,,,,,,,
-10.84,,,,,,,,,
-9.6,,,,,,,,,
-7.28,,,,,,,,,
-5.08,,,,,,,,,
-3.32,,,,,,,,,
-0.55,,,,,,,,,
1.21,,,,,,,,,
2.97,,,,,,,,,
5.46,,,,,,,,,
7.06,,,,,,,,,
9.84,,,,,,,,,
11.58,,,,,,,,,
13.8,,,,,,,,,
16.29,,,,,,,,,
17.73,,,,,,,,,
18.78,,,,,,,,,
19.89,,,,,,,,,
20.19,,,,,,,,,
20.32,,,,,,,,,
20.84,,,,,,,,,
21.21,,,,,,,,,
21.55,,,,,,,,,
21.46,,,,,,,,,
21.83,,,,,,,,,
22.27,,,,,,,,,
22.12,,,,,,,,,
23.17,,,,,,,,,
23.14,,,,,,,,,
23.07,,,,,,,,,
23.83,,,,,,,,,
23.61,,,,,,,,,
23.46,,,,,,,,,
22.47,,,,,,,,,
21.95,,,,,,,,,
20.84,,,,,,,,,
20.41,,,,,,,,,
21.44,,,,,,,,,
20.78,,,,,,,,,
21.59,,,,,,,,,
22.34,,,,,,,,,
23.39,,,,,,,,,
24.08,,,,,,,,,
25,,,,,,,,,
25.75,,,,,,,,,
26.35,,,,,,,,,
26.83,,,,,,,,,
27.56,,,,,,,,,
28.33,,,,,,,,,
28.81,,,,,,,,,
29.56,,,,,,,,,
29.65,,,,,,,,,
30.03,,,,,,,,,
30.41,,,,,,,,,
30.36,,,,,,,,,
30.68,,,,,,,,,
31.23,,,,,,,,,
31.39,,,,,,,,,
31.51,,,,,,,,,
31.41,,,,,,,,,
31.71,,,,,,,,,
31.49,,,,,,,,,
31.04,,,,,,,,,
30.65,,,,,,,,,
30.22,,,,,,,,,
30.47,,,,,,,,,
30.74,,,,,,,,,
30.95,,,,,,,,,
31.27,,,,,,,,,
31.91,,,,,,,,,
32.94,,,,,,,,,
33.47,,,,,,,,,
33.85,,,,,,,,,
33.68,,,,,,,,,
33.82,,,,,,,,,
33,,,,,,,,,
32.22,,,,,,,,,
33.03,,,,,,,,,
32.86,,,,,,,,,
32.83,,,,,,,,,
32.82,,,,,,,,,
33.18,,,,,,,,,
33.68,,,,,,,,,
33.7,,,,,,,,,
33.98,,,,,,,,,
33.42,,,,,,,,,
32.59,,,,,,,,,
32.72,,,,,,,,,
31.66,,,,,,,,,
30.06,,,,,,,,,
29.98,,,,,,,,,
29.89,,,,,,,,,
30.01,,,,,,,,,
30.48,,,,,,,,,
49 19.17820 -124 19.03224,,,,,,,,,
49 19.17852 -124 19.03190,,,,,,,,,
49 19.17741 -124 19.03218,,,,,,,,,
49 19.17675 -124 19.03179,,,,,,,,,
49 19.17532 -124 19.03355,,,,,,,,,
49 19.17437 -124 19.03424,,,,,,,,,
49 19.17607 -124 19.03431,,,,,,,,,
49 19.17613 -124 19.03437,,,,,,,,,
49 19.17726 -124 19.03441,,,,,,,,,
49 19.17714 -124 19.03298,,,,,,,,,
49 19.17695 -124 19.03287,,,,,,,,,
49 19.17706 -124 19.03215,,,,,,,,,
49 19.17911 -124 19.03287,,,,,,,,,
49 19.17877 -124 19.03338,,,,,,,,,
49 19.17896 -124 19.03377,,,,,,,,,
49 19.17884 -124 19.03374,,,,,,,,,
49 19.17825 -124 19.03437,,,,,,,,,
49 19.17847 -124 19.03526,,,,,,,,,
49 19.17775 -124 19.03603,,,,,,,,,
49 19.18296 -124 19.03399,,,,,,,,,
49 19.18516 -124 19.03285,,,,,,,,,
49 19.18691 -124 19.03422,,,,,,,,,
49 19.18741 -124 19.03341,,,,,,,,,
49 19.18659 -124 19.03337,,,,,,,,,
49 19.18666 -124 19.03445,,,,,,,,,
49 19.18778 -124 19.03552,,,,,,,,,
49 19.18976 -124 19.03628,,,,,,,,,
49 19.19023 -124 19.03605,,,,,,,,,
49 19.19023 -124 19.03420,,,,,,,,,
49 19.19085 -124 19.03302,,,,,,,,,
49 19.19027 -124 19.02978,,,,,,,,,
49 19.18796 -124 19.02978,,,,,,,,,
49 19.18620 -124 19.03041,,,,,,,,,
49 19.18514 -124 19.03140,,,,,,,,,
49 19.18520 -124 19.03189,,,,,,,,,
49 19.18662 -124 19.03204,,,,,,,,,
49 19.18754 -124 19.03253,,,,,,,,,
49 19.18749 -124 19.03298,,,,,,,,,
49 19.18973 -124 19.03420,,,,,,,,,
49 19.18957 -124 19.03315,,,,,,,,,
49 19.19035 -124 19.03323,,,,,,,,,
49 19.19030 -124 19.03360,,,,,,,,,
49 19.19084 -124 19.03438,,,,,,,,,
49 19.19148 -124 19.03454,,,,,,,,,
49 19.19144 -124 19.03634,,,,,,,,,
49 19.19099 -124 19.03860,,,,,,,,,
49 19.19114 -124 19.04034,,,,,,,,,
49 19.19141 -124 19.04219,,,,,,,,,
49 19.19170 -124 19.04445,,,,,,,,,
49 19.19192 -124 19.04776,,,,,,,,,
49 19.19159 -124 19.04966,,,,,,,,,
49 19.19087 -124 19.05186,,,,,,,,,
49 19.19019 -124 19.05392,,,,,,,,,
49 19.18897 -124 19.05470,,,,,,,,,
49 19.18842 -124 19.05476,,,,,,,,,
49 19.18829 -124 19.05466,,,,,,,,,
49 19.18819 -124 19.05431,,,,,,,,,
49 19.18812 -124 19.05425,,,,,,,,,
49 19.18737 -124 19.05468,,,,,,,,,
49 19.18786 -124 19.05546,,,,,,,,,
49 19.18780 -124 19.05565,,,,,,,,,
49 19.18774 -124 19.05571,,,,,,,,,
49 19.18771 -124 19.05614,,,,,,,,,
49 19.18775 -124 19.05642,,,,,,,,,
49 19.18770 -124 19.05689,,,,,,,,,
49 19.18756 -124 19.05695,,,,,,,,,
49 19.18735 -124 19.05702,,,,,,,,,
49 19.18729 -124 19.05713,,,,,,,,,
49 19.18726 -124 19.05728,,,,,,,,,
49 19.18708 -124 19.05731,,,,,,,,,
49 19.18700 -124 19.05733,,,,,,,,,
49 19.18702 -124 19.05733,,,,,,,,,
49 19.18683 -124 19.05737,,,,,,,,,
49 19.18686 -124 19.05732,,,,,,,,,
49 19.18692 -124 19.05733,,,,,,,,,
49 19.18695 -124 19.05728,,,,,,,,,
49 19.18695 -124 19.05721,,,,,,,,,
49 19.18704 -124 19.05714,,,,,,,,,
49 19.18711 -124 19.05714,,,,,,,,,
49 19.18723 -124 19.05714,,,,,,,,,
49 19.18710 -124 19.05713,,,,,,,,,
49 19.18702 -124 19.05710,,,,,,,,,
49 19.18711 -124 19.05712,,,,,,,,,
49 19.18714 -124 19.05714,,,,,,,,,
49 19.18732 -124 19.05713,,,,,,,,,
49 19.18767 -124 19.05720,,,,,,,,,
49 19.18774 -124 19.05727,,,,,,,,,
49 19.18789 -124 19.05743,,,,,,,,,
49 19.18798 -124 19.05745,,,,,,,,,
49 19.18812 -124 19.05743,,,,,,,,,
49 19.18814 -124 19.05743,,,,,,,,,
49 19.18818 -124 19.05740,,,,,,,,,
49 19.18820 -124 19.05743,,,,,,,,,
49 19.18819 -124 19.05741,,,,,,,,,
49 19.18828 -124 19.05735,,,,,,,,,
49 19.18826 -124 19.05720,,,,,,,,,
49 19.18819 -124 19.05705,,,,,,,,,
49 19.18819 -124 19.05701,,,,,,,,,
49 19.18815 -124 19.05694,,,,,,,,,
49 19.18815 -124 19.05682,,,,,,,,,
49 19.18819 -124 19.05672,,,,,,,,,
49 19.18820 -124 19.05662,,,,,,,,,
49 19.18825 -124 19.05655,,,,,,,,,
49 19.18828 -124 19.05642,,,,,,,,,
49 19.18835 -124 19.05636,,,,,,,,,
49 19.18838 -124 19.05632,,,,,,,,,
49 19.18845 -124 19.05631,,,,,,,,,
49 19.18846 -124 19.05632,,,,,,,,,
49 19.18852 -124 19.05634,,,,,,,,,
49 19.18855 -124 19.05634,,,,,,,,,
49 19.18861 -124 19.05635,,,,,,,,,
49 19.18863 -124 19.05625,,,,,,,,,
49 19.18852 -124 19.05607,,,,,,,,,
49 19.18856 -124 19.05594,,,,,,,,,
49 19.18857 -124 19.05590,,,,,,,,,
49 19.18853 -124 19.05573,,,,,,,,,
49 19.18841 -124 19.05568,,,,,,,,,
49 19.18836 -124 19.05568,,,,,,,,,
49 19.18833 -124 19.05570,,,,,,,,,
49 19.18828 -124 19.05599,,,,,,,,,
49 19.18822 -124 19.05636,,,,,,,,,
49 19.18866 -124 19.05733,,,,,,,,,
49 19.18878 -124 19.05762,,,,,,,,,
49 19.18880 -124 19.05771,,,,,,,,,
49 19.18872 -124 19.05775,,,,,,,,,
49 19.18846 -124 19.05788,,,,,,,,,
49 19.18836 -124 19.05780,,,,,,,,,
49 19.18868 -124 19.05776,,,,,,,,,
49 19.18892 -124 19.05755,,,,,,,,,
49 19.18887 -124 19.05725,,,,,,,,,
49 19.18873 -124 19.05726,,,,,,,,,
49 19.18871 -124 19.05735,,,,,,,,,
49 19.18874 -124 19.05739,,,,,,,,,
49 19.18871 -124 19.05736,,,,,,,,,
49 19.18865 -124 19.05749,,,,,,,,,
49 19.18859 -124 19.05756,,,,,,,,,
49 19.18839 -124 19.05770,,,,,,,,,
49 19.18837 -124 19.05787,,,,,,,,,
49 19.18835 -124 19.05791,,,,,,,,,
49 19.18859 -124 19.05813,,,,,,,,,
49 19.18866 -124 19.05830,,,,,,,,,
49 19.18858 -124 19.05822,,,,,,,,,
49 19.18867 -124 19.05820,,,,,,,,,
49 19.18860 -124 19.05803,,,,,,,,,
49 19.18871 -124 19.05796,,,,,,,,,
49 19.18871 -124 19.05795,,,,,,,,,
49 19.18864 -124 19.05785,,,,,,,,,
49 19.18864 -124 19.05775,,,,,,,,,
49 19.18857 -124 19.05771,,,,,,,,,
49 19.18855 -124 19.05770,,,,,,,,,
49 19.18825 -124 19.05777,,,,,,,,,
49 19.18771 -124 19.05773,,,,,,,,,
49 19.18683 -124 19.05802,,,,,,,,,
49 19.18603 -124 19.05857,,,,,,,,,
49 19.18557 -124 19.05915,,,,,,,,,
49 19.18567 -124 19.05872,,,,,,,,,
49 19.18563 -124 19.05535,,,,,,,,,
49 19.18498 -124 19.04572,,,,,,,,,
49 19.18492 -124 19.03788,,,,,,,,,
49 19.18423 -124 19.02970,,,,,,,,,
49 19.18386 -124 19.02375,,,,,,,,,
49 19.18374 -124 19.02028,,,,,,,,,
49 19.18355 -124 19.01780,,,,,,,,,
49 19.18221 -124 19.01535,,,,,,,,,
49 19.17734 -124 19.01406,,,,,,,,,
49 19.16904 -124 19.01363,,,,,,,,,
49 19.15249 -124 19.01302,,,,,,,,,
49 19.14113 -124 19.01030,,,,,,,,,
49 19.12942 -124 19.00318,,,,,,,,,
49 19.12050 -124 18.99427,,,,,,,,,
49 19.11263 -124 18.98283,,,,,,,,,
49 19.10617 -124 18.96971,,,,,,,,,
49 19.10176 -124 18.95490,,,,,,,,,
49 19.09911 -124 18.93870,,,,,,,,,
49 19.09820 -124 18.91568,,,,,,,,,
49 19.09669 -124 18.90446,,,,,,,,,
49 19.09306 -124 18.89759,,,,,,,,,
49 19.08814 -124 18.89542,,,,,,,,,
49 19.08044 -124 18.89931,,,,,,,,,
49 19.07058 -124 18.91033,,,,,,,,,
49 19.05866 -124 18.92437,,,,,,,,,
49 19.04577 -124 18.93995,,,,,,,,,
49 19.03336 -124 18.95523,,,,,,,,,
49 19.01628 -124 18.97806,,,,,,,,,
49 19.00484 -124 18.99333,,,,,,,,,
49 18.99335 -124 19.00986,,,,,,,,,
49 18.98160 -124 19.02740,,,,,,,,,
49 18.96926 -124 19.04494,,,,,,,,,
49 18.95689 -124 19.06327,,,,,,,,,
49 18.94454 -124 19.08185,,,,,,,,,
49 18.93250 -124 19.10015,,,,,,,,,
49 18.91481 -124 19.12720,,,,,,,,,
49 18.90333 -124 19.14506,,,,,,,,,
49 18.89177 -124 19.16300,,,,,,,,,
49 18.88036 -124 19.18099,,,,,,,,,
49 18.86885 -124 19.19882,,,,,,,,,
49 18.85711 -124 19.21675,,,,,,,,,
49 18.84543 -124 19.23477,,,,,,,,,
49 18.83359 -124 19.25229,,,,,,,,,
49 18.82119 -124 19.26854,,,,,,,,,
49 18.80181 -124 19.28971,,,,,,,,,
49 18.78912 -124 19.30080,,,,,,,,,
49 18.77728 -124 19.31029,,,,,,,,,
49 18.76612 -124 19.31804,,,,,,,,,
49 18.75591 -124 19.32412,,,,,,,,,
49 18.74834 -124 19.32829,,,,,,,,,
49 18.74422 -124 19.33015,,,,,,,,,
49 18.74369 -124 19.33040,,,,,,,,,
49 18.74378 -124 19.33058,,,,,,,,,
49 18.74375 -124 19.33054,,,,,,,,,
49 18.74367 -124 19.33032,,,,,,,,,
49 18.74365 -124 19.33031,,,,,,,,,
49 18.74369 -124 19.33033,,,,,,,,,
49 18.74364 -124 19.33029,,,,,,,,,
49 18.74367 -124 19.33033,,,,,,,,,
49 18.74357 -124 19.33015,,,,,,,,,
49 18.74356 -124 19.33016,,,,,,,,,
49 18.74351 -124 19.33011,,,,,,,,,
49 18.74352 -124 19.33016,,,,,,,,,
49 18.74320 -124 19.33023,,,,,,,,,
49 18.74192 -124 19.33069,,,,,,,,,
49 18.73820 -124 19.33236,,,,,,,,,
49 18.73126 -124 19.33493,,,,,,,,,
49 18.72235 -124 19.33881,,,,,,,,,
49 18.71044 -124 19.34376,,,,,,,,,
49 18.69600 -124 19.34974,,,,,,,,,
49 18.67154 -124 19.36007,,,,,,,,,
49 18.65388 -124 19.36753,,,,,,,,,
49 18.63609 -124 19.37523,,,,,,,,,
49 18.61827 -124 19.38290,,,,,,,,,
49 18.60050 -124 19.39037,,,,,,,,,
49 18.58291 -124 19.39760,,,,,,,,,
49 18.56636 -124 19.40427,,,,,,,,,
49 18.55019 -124 19.41087,,,,,,,,,
49 18.52613 -124 19.42091,,,,,,,,,
49 18.50997 -124 19.42765,,,,,,,,,
49 18.49366 -124 19.43448,,,,,,,,,
49 18.47714 -124 19.44137,,,,,,,,,
49 18.46103 -124 19.44814,,,,,,,,,
49 18.44459 -124 19.45504,,,,,,,,,
49 18.42728 -124 19.46339,,,,,,,,,
49 18.40929 -124 19.47443,,,,,,,,,
49 18.39106 -124 19.48862,,,,,,,,,
49 18.36491 -124 19.51424,,,,,,,,,
49 18.34901 -124 19.53400,,,,,,,,,
49 18.33467 -124 19.55562,,,,,,,,,
49 18.32115 -124 19.57912,,,,,,,,,
49 18.30871 -124 19.60398,,,,,,,,,
49 18.29821 -124 19.63060,,,,,,,,,
49 18.28905 -124 19.65853,,,,,,,,,
49 18.28203 -124 19.68807,,,,,,,,,
49 18.27488 -124 19.73520,,,,,,,,,
49 18.27292 -124 19.76824,,,,,,,,,
49 18.27220 -124 19.80193,,,,,,,,,
49 18.27258 -124 19.83567,,,,,,,,,
49 18.27321 -124 19.86956,,,,,,,,,
49 18.27410 -124 19.90304,,,,,,,,,
49 18.27476 -124 19.93578,,,,,,,,,
49 18.27541 -124 19.96849,,,,,,,,,
49 18.27621 -124 20.01711,,,,,,,,,
49 18.27644 -124 20.04918,,,,,,,,,
49 18.27687 -124 20.08129,,,,,,,,,
49 18.27725 -124 20.11391,,,,,,,,,
49 18.27717 -124 20.14720,,,,,,,,,
49 18.27605 -124 20.18024,,,,,,,,,
49 18.27501 -124 20.21310,,,,,,,,,
49 18.27457 -124 20.24631,,,,,,,,,
49 18.27489 -124 20.28011,,,,,,,,,
49 18.27534 -124 20.33086,,,,,,,,,
49 18.27562 -124 20.36472,,,,,,,,,
49 18.27592 -124 20.39853,,,,,,,,,
49 18.27623 -124 20.43229,,,,,,,,,
49 18.27657 -124 20.46508,,,,,,,,,
49 18.27699 -124 20.49741,,,,,,,,,
49 18.27745 -124 20.52972,,,,,,,,,
49 18.27788 -124 20.56179,,,,,,,,,
49 18.27844 -124 20.60952,,,,,,,,,
49 18.27884 -124 20.64159,,,,,,,,,
49 18.27931 -124 20.67364,,,,,,,,,
49 18.27975 -124 20.70555,,,,,,,,,
49 18.28009 -124 20.73748,,,,,,,,,
49 18.28042 -124 20.76911,,,,,,,,,
49 18.28085 -124 20.80043,,,,,,,,,
49 18.28136 -124 20.83190,,,,,,,,,
49 18.28315 -124 20.88044,,,,,,,,,
49 18.28572 -124 20.91362,,,,,,,,,
49 18.28906 -124 20.94700,,,,,,,,,
49 18.29338 -124 20.98039,,,,,,,,,
49 18.29856 -124 21.01314,,,,,,,,,
49 18.30367 -124 21.04565,,,,,,,,,
49 18.30867 -124 21.07799,,,,,,,,,
49 18.31390 -124 21.11005,,,,,,,,,
49 18.31908 -124 21.14197,,,,,,,,,
49 18.32667 -124 21.19034,,,,,,,,,
49 18.33114 -124 21.22267,,,,,,,,,
49 18.33507 -124 21.25446,,,,,,,,,
49 18.33850 -124 21.28509,,,,,,,,,
49 18.34139 -124 21.31371,,,,,,,,,
49 18.34340 -124 21.33982,,,,,,,,,
49 18.34486 -124 21.36040,,,,,,,,,
49 18.34549 -124 21.37519,,,,,,,,,
49 18.34038 -124 21.38610,,,,,,,,,
49 18.33403 -124 21.38800,,,,,,,,,
49 18.32522 -124 21.38897,,,,,,,,,
49 18.31521 -124 21.38957,,,,,,,,,
49 18.30483 -124 21.38992,,,,,,,,,
49 18.29421 -124 21.39042,,,,,,,,,
49 18.28333 -124 21.39107,,,,,,,,,
49 18.27227 -124 21.39197,,,,,,,,,
49 18.25608 -124 21.39338,,,,,,,,,
49 18.24591 -124 21.39561,,,,,,,,,
49 18.23633 -124 21.39985,,,,,,,,,
49 18.22737 -124 21.40521,,,,,,,,,
49 18.21770 -124 21.40919,,,,,,,,,
49 18.20775 -124 21.41327,,,,,,,,,
49 18.19760 -124 21.41600,,,,,,,,,
49 18.18771 -124 21.41567,,,,,,,,,
49 18.17266 -124 21.40686,,,,,,,,,
49 18.16261 -124 21.39942,,,,,,,,,
49 18.15270 -124 21.39208,,,,,,,,,
49 18.14192 -124 21.38398,,,,,,,,,
49 18.13253 -124 21.37651,,,,,,,,,
49 18.12509 -124 21.36785,,,,,,,,,
49 18.12131 -124 21.35734,,,,,,,,,
49 18.12046 -124 21.34334,,,,,,,,,
49 18.11796 -124 21.29527,,,,,,,,,
49 18.11682 -124 21.27782,,,,,,,,,
49 18.11401 -124 21.26554,,,,,,,,,
49 18.10679 -124 21.25656,,,,,,,,,
49 18.09907 -124 21.25506,,,,,,,,,
